Dim1,Dim2,Class
8.911917,-30.481968,1.0
-23.972973,-3.1145906,4.0
-67.70171,8.748433,4.0
-37.113003,-7.9082656,4.0
-59.35677,-13.2678385,4.0
-61.397743,7.3264365,4.0
-67.06273,17.790905,1.0
-57.485134,-13.508035,4.0
-54.819096,-13.18561,3.0
-57.149395,-6.789577,4.0
-64.80719,14.425367,1.0
-42.950386,1.8504918,1.0
-22.147102,-27.822401,1.0
-29.548592,-18.432817,4.0
-16.676983,-10.457078,1.0
-77.5428,21.489029,5.0
-18.439959,3.018791,1.0
-53.749874,5.99124,4.0
-21.825745,-2.8735452,1.0
-48.330376,5.3464165,1.0
-44.62838,-9.532146,4.0
-76.35947,24.407904,4.0
-65.82486,16.642284,1.0
-28.934895,-18.91791,3.0
-52.26214,5.255504,3.0
-56.988506,-7.660043,1.0
-46.382717,-9.69068,1.0
-63.66652,10.605429,3.0
-42.33427,2.6374602,3.0
-41.72959,-7.795255,1.0
7.3594785,31.746761,1.0
-10.246344,-1.0798575,1.0
-21.125154,16.085995,1.0
-78.13967,22.663141,3.0
-70.23425,18.554968,1.0
-45.734802,-1.2309434,3.0
-48.07091,4.710907,1.0
-57.31387,-7.9788866,1.0
-58.094643,-8.287843,4.0
-11.584001,-22.731756,3.0
-72.5376,21.319046,1.0
-60.192104,6.5321455,4.0
-46.040752,-8.576401,3.0
-12.346088,-11.394356,1.0
-50.77484,3.0902998,3.0
-78.59677,29.810677,1.0
-55.310497,-0.8292186,4.0
-56.23601,-7.5397267,4.0
-30.353167,-15.660173,1.0
-60.697453,8.495959,1.0
-54.004356,12.800882,1.0
-63.228012,10.838801,4.0
-36.204723,-31.830061,1.0
-65.551575,16.305119,1.0
-38.90226,-10.366049,1.0
-37.34024,-32.311543,4.0
-34.51054,-18.286312,1.0
-64.974754,12.401556,1.0
-28.690317,-18.948257,4.0
-31.566668,-13.463391,3.0
-47.46507,12.96655,1.0
-12.357277,9.058066,4.0
-59.3826,-12.2675,1.0
-65.28893,18.662912,1.0
-21.810095,-16.61533,
-0.60539824,14.743058,4.0
-73.73443,29.77525,1.0
-44.740498,-7.340107,1.0
-57.919197,-12.793543,4.0
-53.63998,-11.354686,4.0
-36.445984,-1.6625273,4.0
-35.44442,0.3848298,1.0
-44.870506,2.0380766,4.0
-53.569965,-7.409554,4.0
-19.063305,-14.143866,1.0
-22.22367,-3.7738154,4.0
-53.694565,13.217029,1.0
-44.592022,-10.826055,1.0
-64.481834,15.608747,5.0
-47.35485,-15.494204,4.0
-29.909575,10.863597,1.0
-68.03325,18.538662,1.0
-44.148552,-54.87086,
31.640675,32.00834,4.0
80.86436,20.681479,1.0
-56.899876,32.174088,3.0
-43.569565,7.804344,3.0
34.230198,45.36767,3.0
36.77886,45.18122,3.0
34.983994,45.500526,3.0
33.403187,46.812794,3.0
35.125694,39.790134,3.0
0.008104828,32.385277,3.0
54.132404,52.76004,3.0
13.751027,28.918507,3.0
33.84002,38.866547,3.0
57.14654,16.026903,3.0
10.492294,1.5451103,3.0
-60.08356,9.065664,3.0
6.901606,33.42995,3.0
60.345554,51.220497,3.0
66.05828,48.718464,3.0
-34.717926,-53.67695,3.0
-52.638504,36.08084,3.0
4.9336963,-24.683916,3.0
-17.935387,-1.7759007,3.0
9.913769,36.500156,3.0
-37.441452,14.423114,3.0
-22.271053,4.632348,4.0
-55.310658,15.11786,3.0
0.39571813,33.124443,1.0
-38.854557,23.761522,3.0
-41.12963,3.0464225,3.0
-39.17316,-66.622116,3.0
-42.7854,-1.2330462,3.0
33.06422,25.516146,4.0
35.444485,16.940865,3.0
-10.500615,35.770077,1.0
-53.36381,-13.520607,3.0
20.191694,41.473778,3.0
-67.66609,23.24511,5.0
-41.397064,0.24420618,4.0
-54.02611,4.333605,4.0
-24.054995,53.977135,1.0
-35.88795,-31.98872,
-11.792919,38.624805,4.0
-6.4804616,-17.805206,4.0
-25.925777,7.64177,4.0
-55.219498,27.945145,1.0
-60.120434,30.435102,1.0
-49.50263,26.083618,1.0
-49.437656,18.12589,5.0
-11.424036,45.743652,5.0
-63.682587,15.274791,5.0
-50.559513,15.061759,5.0
-50.132454,18.14226,1.0
-59.534763,30.411697,4.0
-19.063349,18.739697,1.0
1.9442247,33.389233,5.0
-68.1086,32.519108,1.0
24.887236,40.309402,1.0
32.914875,37.952484,4.0
-13.778954,46.464092,3.0
-69.13104,32.521637,3.0
-21.867685,34.62257,3.0
39.682114,46.759422,3.0
1.8936136,44.897392,1.0
-62.98301,26.335266,5.0
-14.925357,-7.4764457,1.0
-67.57062,25.507597,4.0
-54.666206,12.050554,1.0
13.238537,13.341336,1.0
-49.640965,20.226341,4.0
-7.053045,-74.04255,4.0
71.06945,2.0814106,
4.282577,9.131708,4.0
-28.230854,10.317094,4.0
-8.270437,27.153877,1.0
-37.58549,-17.52486,3.0
-61.03882,21.983631,3.0
-57.868385,12.400083,5.0
-12.0846815,46.76464,1.0
-60.668617,-15.640747,4.0
29.02788,-48.078087,4.0
-23.945612,-31.075035,4.0
-1.3279511,12.55352,1.0
11.0414095,67.0953,4.0
-29.91957,45.38663,4.0
27.551401,-7.012361,4.0
-20.130373,-33.036396,1.0
-2.6058166,50.748005,3.0
77.49528,-20.831299,4.0
26.432848,5.1352425,1.0
62.150383,48.799866,1.0
53.117977,33.445473,3.0
51.46457,-22.70497,4.0
-2.16127,-0.94440013,1.0
16.885225,-5.288204,1.0
5.7400146,43.093212,1.0
-5.910972,55.242893,4.0
-14.831008,-5.018528,4.0
-34.09736,56.82666,3.0
27.816486,48.989834,1.0
34.54074,41.532413,1.0
-21.56725,11.70841,1.0
-11.249762,-8.010612,4.0
28.923967,48.78576,1.0
-38.655624,-33.854954,1.0
0.26679334,-7.019715,4.0
-46.16658,7.322133,1.0
12.070402,48.540398,1.0
-18.590643,-5.178265,1.0
79.334,18.589045,1.0
-9.12892,19.403687,1.0
15.6019,-77.883545,1.0
-27.962416,43.32514,3.0
17.276577,-5.505968,1.0
10.384493,41.172146,1.0
-42.160736,-6.402487,4.0
-28.372715,10.134468,4.0
-60.46204,3.2363749,4.0
15.693489,56.72871,1.0
20.030949,-79.08981,4.0
21.150928,45.296154,1.0
14.661519,-71.98843,
-43.559772,17.279373,1.0
-7.6182313,-66.5173,
-27.9384,47.615734,5.0
9.807783,5.5689545,3.0
3.7894626,36.07683,3.0
7.071512,-9.77895,1.0
-60.219944,24.895592,1.0
-12.266708,31.136038,4.0
-30.72613,55.61913,3.0
-4.342835,22.36781,1.0
34.358475,42.665836,1.0
47.9167,-50.30471,
65.10526,22.120296,1.0
12.049703,-65.16407,4.0
9.594675,23.010149,5.0
13.382299,13.531341,4.0
-18.647789,50.25582,1.0
-53.297447,12.167206,1.0
23.548195,27.119698,4.0
17.09932,58.298225,1.0
30.832407,-42.751175,4.0
-7.1422763,28.458387,1.0
41.68047,-21.772583,
-18.441883,59.165546,3.0
58.620865,-14.496498,1.0
-69.24557,20.798172,1.0
-21.448275,27.083387,3.0
63.03634,49.675312,4.0
-11.093228,64.3761,1.0
-71.738556,30.172598,1.0
-0.81137496,-6.0647607,1.0
-20.399822,-28.931606,4.0
-43.40267,-11.916639,1.0
12.3197155,32.223064,1.0
-41.527225,-33.051067,1.0
-60.59208,53.97668,5.0
-23.674952,-24.280754,4.0
37.747517,-48.580345,1.0
18.331497,-5.6003838,1.0
15.761431,-76.36495,4.0
23.697449,46.062977,1.0
32.84557,29.882992,1.0
-60.175194,29.826689,1.0
-2.226981,32.555218,4.0
-41.17629,63.49532,3.0
-40.95404,60.81257,1.0
1.4015943,25.856764,1.0
9.811061,-82.06359,1.0
-49.724247,47.348213,1.0
-55.918213,25.456474,1.0
-18.337406,-26.613028,1.0
-1.233314,11.406081,4.0
-60.714287,31.008596,4.0
67.3109,47.35972,
-76.64018,30.844297,5.0
26.410814,35.584553,1.0
16.089094,30.160564,1.0
46.87626,-5.7230453,1.0
-60.93933,31.56243,4.0
56.188072,-17.802576,1.0
-27.983908,43.448307,4.0
-40.301647,18.16046,1.0
-22.809946,50.105446,1.0
-20.55385,19.83846,4.0
-23.376045,54.75358,3.0
-10.97986,46.809612,5.0
22.017076,39.62731,1.0
17.429665,32.36406,1.0
-13.959318,-4.1226225,1.0
-19.018625,-26.049276,4.0
-50.309776,27.445166,3.0
-11.661613,54.4714,4.0
27.275082,51.03804,5.0
13.768273,2.4038658,4.0
28.89082,17.452047,4.0
36.617603,41.245567,1.0
19.339201,33.328705,3.0
16.07922,3.441706,1.0
12.483487,30.55199,1.0
18.000628,54.722313,1.0
-60.556637,29.826096,3.0
24.712177,16.943092,3.0
-67.22511,24.535992,1.0
-18.328987,-13.8951,4.0
70.682014,-18.885647,1.0
20.49554,-79.42816,4.0
3.6180809,42.212044,1.0
-12.662016,16.882547,1.0
-28.988047,44.969902,3.0
-66.93043,24.468874,3.0
-34.69125,44.786415,1.0
-9.421385,34.839516,3.0
7.1789966,60.436676,4.0
34.97592,15.32026,3.0
20.343071,43.66504,4.0
-65.86541,27.345015,3.0
-6.5579066,53.69257,3.0
-6.342165,35.04372,4.0
5.6803927,21.32515,1.0
-52.585598,-53.067173,3.0
-16.109213,-8.517774,4.0
-34.7841,-1.6020957,4.0
-52.660625,11.26237,1.0
-57.294415,22.835823,1.0
38.152348,44.672974,1.0
-12.960875,-8.627876,4.0
-44.04286,22.781475,3.0
-57.323185,32.57443,3.0
24.118704,47.037888,1.0
29.611921,26.029312,4.0
-0.40714368,5.9699006,1.0
12.486623,43.62615,
13.109789,-9.597859,4.0
-25.13896,-57.096962,
-69.5473,17.928617,3.0
36.757908,-50.864834,1.0
16.709417,-79.12307,3.0
2.5137925,-64.55781,4.0
2.499017,32.55815,3.0
20.465668,-79.43901,4.0
50.145924,-21.228943,4.0
47.11138,-8.923546,3.0
48.575104,-20.964497,4.0
-50.153248,10.895045,1.0
-21.746794,36.306488,1.0
56.17815,23.331121,4.0
10.610086,28.625498,4.0
54.23655,-17.30083,4.0
-25.24508,12.33629,4.0
-57.042847,-6.9626813,4.0
-55.201817,9.616596,3.0
38.322727,-44.148384,3.0
-61.03862,31.437943,5.0
61.430878,12.712255,1.0
-31.948648,2.7545526,4.0
81.40263,21.21792,1.0
-21.428204,17.167114,4.0
28.929798,50.95095,1.0
-78.73965,23.200344,1.0
-20.062687,-26.62942,4.0
5.0967107,25.008018,4.0
69.83752,-18.647009,4.0
-10.991031,36.52289,3.0
-30.33027,46.492977,3.0
-32.67799,32.87207,1.0
12.509433,40.695652,1.0
-52.57097,28.385248,5.0
-54.36297,-5.0574455,3.0
-8.944062,12.892415,4.0
10.750565,-80.32145,4.0
6.5669565,64.03867,4.0
-16.121954,3.3634007,1.0
-19.085468,7.1763673,1.0
-22.127832,53.380043,1.0
-8.576586,49.850098,1.0
-77.02688,22.316525,4.0
19.665287,47.48585,1.0
-30.323717,10.217772,4.0
-21.66772,39.61426,1.0
-45.67356,32.202072,3.0
6.1020617,62.429466,3.0
-19.007534,-9.583928,4.0
-67.87943,66.450165,4.0
-52.182213,49.21003,1.0
-34.77652,47.129597,5.0
-35.924374,45.118904,4.0
-65.3582,8.95531,4.0
-28.441828,8.800231,4.0
28.87415,50.6901,1.0
-76.10906,20.80844,1.0
-20.215162,-29.421831,4.0
-7.577131,-5.1650777,1.0
-9.198922,19.571417,4.0
21.429756,-78.24255,1.0
65.74883,15.159533,1.0
-46.15625,10.368201,1.0
-55.26561,13.044339,1.0
-12.3327265,55.85685,3.0
1.1359966,18.300423,1.0
-32.95238,13.622757,4.0
-16.122435,-8.0613985,1.0
61.95231,7.84056,4.0
-48.236557,-50.31805,4.0
32.062893,45.423195,1.0
-3.7221165,52.283016,5.0
17.196636,59.7177,4.0
2.9932373,6.8503785,3.0
25.555193,25.27806,3.0
9.98259,-81.655945,3.0
-3.9242244,55.262596,1.0
-52.600075,14.872311,1.0
-32.04359,53.632576,3.0
14.403431,30.725595,3.0
-67.95996,25.788677,1.0
-15.571062,-9.964563,3.0
33.973286,25.121468,4.0
-30.446878,46.200634,3.0
12.832237,-75.23819,1.0
58.518085,-25.585485,1.0
5.8509398,-30.442724,
16.762989,51.910656,3.0
4.501142,-8.308844,3.0
-47.627087,35.69386,1.0
8.873062,59.2181,4.0
-44.5344,19.766537,3.0
15.216007,39.940742,1.0
60.473156,-18.162199,4.0
-30.103533,-14.425289,4.0
-33.048595,46.879337,1.0
15.78916,-0.2546861,1.0
24.868053,48.790096,1.0
32.22215,22.273016,1.0
63.58464,48.153374,1.0
35.17822,-47.50293,1.0
76.14606,17.57872,1.0
0.27653477,-7.067822,1.0
18.83215,-5.000641,4.0
-32.10482,55.32641,5.0
-27.274086,46.870472,3.0
-18.137604,-11.079895,3.0
-26.083458,48.308174,1.0
-21.672998,-30.474876,1.0
18.238474,39.13298,1.0
58.783184,-13.741763,1.0
-28.410686,8.322781,4.0
48.70699,-8.9505,3.0
-14.117758,-15.4803295,4.0
-17.572334,-6.118389,3.0
3.1614518,6.8087153,1.0
30.2572,32.510727,1.0
10.139661,-80.67896,
42.116077,-44.153305,1.0
28.76669,11.363238,1.0
-3.1781714,-25.718977,4.0
23.92731,17.272337,4.0
21.606117,46.325832,3.0
31.866966,28.556868,1.0
11.360624,57.189274,1.0
81.23788,19.05216,1.0
50.79277,-30.626068,1.0
-31.866678,2.8079214,4.0
6.0149055,-1.0413257,1.0
-52.906433,48.366383,3.0
9.736545,45.55424,1.0
-41.94169,59.576736,5.0
-8.513382,21.52876,1.0
-59.50043,10.207734,1.0
6.15801,30.54961,1.0
33.530487,27.977049,1.0
-0.8103187,47.73209,1.0
-7.316716,-16.353456,3.0
67.20747,17.143408,3.0
-26.252628,47.719738,3.0
-14.029509,-51.695354,4.0
-22.246935,53.199097,1.0
2.1217034,16.78529,1.0
10.219132,-3.489915,4.0
-14.846995,-54.259727,1.0
20.697609,-78.90221,4.0
-3.9134445,35.780212,1.0
26.582048,22.981243,1.0
-49.98455,47.40987,1.0
-49.989586,27.996098,3.0
59.246277,15.3872595,4.0
-43.062233,47.24732,1.0
-38.22766,16.006624,4.0
-8.488005,-68.1166,3.0
-0.55739164,17.764091,1.0
-16.478462,6.4158034,4.0
-61.4403,55.040325,5.0
-42.13964,58.040462,1.0
12.081829,40.21253,1.0
-27.230486,42.911934,1.0
-50.871803,8.986435,3.0
13.758817,-2.9000635,4.0
-69.73718,26.214487,1.0
22.44898,60.07811,3.0
59.29653,-13.371484,
-41.358204,-18.109581,4.0
37.97509,-41.749825,4.0
-2.9493008,-64.0011,4.0
-40.624798,-20.942768,1.0
-57.401993,-22.710379,4.0
45.770393,-23.076447,4.0
-38.289654,-9.4329,1.0
-39.860283,-10.495605,4.0
26.558985,-8.44192,1.0
-14.856019,-74.53446,4.0
-54.96149,-13.972496,4.0
-3.2851436,-62.476284,4.0
-51.964565,-15.399961,4.0
-39.2624,-32.58616,4.0
-28.360258,-7.776531,4.0
-45.372772,0.32240224,4.0
-1.8125168,-24.586918,4.0
-55.56148,-7.238178,4.0
13.397252,-8.456139,1.0
-37.679184,-15.929618,4.0
-31.15117,-17.622208,3.0
-51.37121,-13.783226,4.0
-44.089767,0.12631756,4.0
-50.48361,5.2470727,3.0
-69.495575,15.457561,4.0
-42.224403,-2.1208615,4.0
-38.509228,-11.937167,4.0
-30.029484,-3.4121459,4.0
-36.49176,10.545759,1.0
-55.806282,-3.385613,4.0
-55.726154,-6.4933834,4.0
-70.21222,28.748545,4.0
-43.94642,10.812936,4.0
-4.2146635,-3.2824404,1.0
-16.636297,-10.379514,3.0
-20.348999,15.915924,1.0
-13.75307,6.309567,1.0
-55.27437,13.051332,1.0
-71.88118,19.41503,1.0
13.486069,35.91816,3.0
-12.755711,25.254978,3.0
15.271736,34.9473,3.0
18.64796,52.022633,3.0
37.401466,17.85863,3.0
-17.439226,27.506374,3.0
10.955376,35.46558,3.0
15.703946,46.90697,3.0
13.222832,35.488113,3.0
28.497875,30.588627,3.0
-0.2685923,21.720505,3.0
72.2548,18.132534,3.0
27.32991,47.585476,3.0
-56.176723,18.016193,3.0
29.334652,11.866202,3.0
37.36521,17.491806,3.0
64.61005,16.56832,3.0
34.60012,41.9774,3.0
25.975824,25.48784,3.0
21.710701,-78.10139,3.0
-12.115746,25.699312,3.0
21.483376,29.11967,3.0
23.887423,43.56995,3.0
-56.62913,10.060652,3.0
33.498886,37.354454,3.0
25.684517,46.546745,3.0
-67.99863,33.31279,3.0
38.93657,45.01472,3.0
10.256041,67.800095,3.0
-66.894035,16.887499,4.0
-56.25627,25.130083,4.0
-56.274292,26.044865,4.0
-59.78006,20.870823,1.0
-25.853212,43.548595,1.0
-67.796295,15.49971,1.0
-60.49628,30.412148,1.0
13.288926,63.109943,1.0
59.613922,-12.737602,4.0
-3.9426126,-7.864573,3.0
-55.23659,-8.486682,4.0
-70.34782,32.122204,1.0
-70.21924,30.874062,1.0
-17.741137,18.148396,1.0
22.880545,23.503351,1.0
20.487574,-10.662972,1.0
29.609184,9.014051,1.0
16.551893,60.073032,1.0
-58.4641,19.126566,1.0
-59.45303,-12.23176,1.0
-43.881363,-4.223557,4.0
-41.017506,17.302921,1.0
-52.84135,-15.842259,4.0
-57.46917,32.982895,3.0
14.570969,-3.092832,3.0
-31.123444,13.610274,4.0
63.149563,21.698061,3.0
31.415514,42.21954,1.0
-78.17929,30.412865,4.0
70.27273,20.484005,1.0
0.6767175,-1.6811731,1.0
2.4326591,45.33487,1.0
-17.105043,-0.5184493,1.0
13.040407,40.317146,1.0
-4.790411,-72.32785,1.0
20.52818,40.69392,1.0
21.192995,23.326632,1.0
10.817754,24.914034,1.0
24.445679,22.699556,1.0
29.142662,10.191318,1.0
25.489391,24.865944,1.0
-19.74457,17.32485,1.0
1.1193978,-3.4862528,1.0
17.308857,58.72838,1.0
13.809298,50.21405,1.0
-20.898985,24.863337,1.0
21.303785,46.471832,1.0
-58.21199,22.354914,1.0
63.18976,-20.105215,1.0
54.16906,-25.34879,1.0
-0.43067056,-5.7735624,1.0
-40.345837,16.163828,3.0
-35.534985,20.549223,1.0
6.235462,11.039664,1.0
-47.317463,8.5401125,
-42.87813,-31.338694,1.0
-24.71692,-20.805607,
-58.569607,-14.085274,4.0
11.791407,71.04216,1.0
-21.501858,-8.337012,4.0
-0.025996964,24.241241,4.0
12.20168,-37.94974,4.0
-14.422365,24.645227,1.0
-3.0165217,-4.827208,1.0
-11.437529,-17.648046,4.0
-51.800976,-44.875843,4.0
-60.41474,9.327889,3.0
-0.6390165,-9.879987,1.0
-58.924107,19.203377,1.0
-58.33383,17.131723,1.0
-60.362682,24.015093,1.0
-8.904212,29.159771,1.0
-41.866898,5.2953935,1.0
-2.9582534,34.33059,1.0
-58.838367,19.026909,1.0
-56.45457,16.394522,1.0
18.459206,34.761303,1.0
3.5384943,3.6382115,1.0
-15.963095,30.013103,1.0
19.671526,39.66956,1.0
11.501725,35.829742,1.0
-11.4135275,16.045843,1.0
-48.598408,21.850452,5.0
20.398886,23.582798,1.0
-41.70432,9.462757,1.0
4.106604,13.403111,1.0
24.669819,23.660038,1.0
3.0309994,-7.2197647,1.0
-50.224003,13.069918,1.0
11.494291,-29.492405,1.0
7.3226647,49.808533,1.0
9.963163,-76.30028,4.0
-52.36575,14.252461,5.0
-17.582718,-2.3529344,4.0
20.131575,5.738942,3.0
-20.300064,15.9801655,1.0
-45.085068,9.802876,1.0
0.78818464,16.515339,1.0
7.487288,-5.2570095,1.0
-8.27674,11.73022,4.0
-41.855713,5.9185514,4.0
-71.07006,29.655024,1.0
-10.130585,13.252256,1.0
-34.78091,-0.65430105,4.0
-38.088276,-1.2060118,3.0
34.70394,39.4821,3.0
58.476753,13.390827,3.0
33.023937,12.176343,3.0
16.701141,42.913094,3.0
-10.148249,26.009,1.0
-55.161808,23.816511,1.0
-36.903492,12.097024,1.0
-22.62409,54.228134,3.0
-12.05652,-9.8338995,4.0
-25.987581,-24.09423,4.0
-38.358723,-13.810389,4.0
-19.465837,18.374691,1.0
-19.699125,17.59706,1.0
-50.25975,-12.622431,1.0
13.908324,32.668137,1.0
-20.57817,15.828427,1.0
-20.849434,-21.185478,1.0
-41.316143,5.084999,1.0
-45.8739,9.614616,1.0
-8.671373,26.650797,1.0
13.867237,10.41997,1.0
6.4015684,10.437282,1.0
-52.186226,12.842439,1.0
-47.330784,13.25536,1.0
5.1409554,17.2389,4.0
30.447227,25.493277,1.0
6.7619243,31.374508,1.0
18.181738,50.977062,1.0
-43.957787,10.882155,1.0
-14.0638275,-2.161275,1.0
77.90549,18.351702,1.0
-10.294379,62.84685,1.0
51.67616,19.300837,4.0
5.6507115,-2.6695397,1.0
-8.716598,-70.99389,1.0
-6.8106556,-4.7863045,3.0
-61.25711,6.0568466,3.0
-55.886467,13.890928,1.0
9.675986,40.935734,1.0
29.799582,33.090878,1.0
55.911186,53.495007,1.0
13.758318,-0.54125243,1.0
16.593674,29.640661,4.0
-55.551064,30.227053,3.0
23.739403,45.708244,1.0
16.803295,40.715992,1.0
6.2508235,19.166376,1.0
56.34529,-23.586647,1.0
-70.92183,18.13197,1.0
-26.379526,-67.79109,4.0
-25.839935,-16.309286,4.0
26.27748,-8.579375,1.0
-9.861981,-12.762882,3.0
46.8632,-18.615023,3.0
26.333376,-43.406776,3.0
-11.373141,-18.943121,3.0
-11.75965,9.471203,3.0
-34.411865,-9.946202,3.0
-14.07572,8.492033,1.0
-7.584526,-77.50687,3.0
-44.83713,1.006549,4.0
27.603853,-48.78572,3.0
26.592293,35.453,4.0
58.24396,12.80187,4.0
-49.106747,18.44493,1.0
-68.025,15.803784,4.0
-1.7799144,21.640537,1.0
-30.814249,-65.89783,5.0
11.973787,-5.6592054,4.0
-24.7857,-21.028395,4.0
-30.506483,-15.772232,4.0
-15.287846,-11.882461,3.0
28.857166,7.933764,1.0
-18.634323,-13.62175,3.0
55.978176,-20.821142,4.0
-23.640505,-17.900108,3.0
19.508165,-13.261126,3.0
63.35604,-27.577744,3.0
0.9593212,-12.8871155,3.0
66.29485,44.457283,4.0
-0.5320617,-19.256805,4.0
-52.825916,5.8398604,4.0
-38.87609,23.781094,3.0
-11.030986,17.748093,4.0
-38.53059,-18.384327,1.0
-1.5684704,3.617362,4.0
4.340909,24.446543,1.0
-38.05894,9.40766,1.0
34.4678,44.7293,1.0
-26.502604,41.696945,1.0
11.234165,17.779213,1.0
-51.5102,7.5075355,1.0
11.18849,17.815765,1.0
-3.6293488,52.418602,1.0
-5.25904,53.936188,1.0
34.43307,42.57553,1.0
29.86416,32.139748,3.0
16.084276,-75.751335,1.0
9.536597,21.286577,1.0
26.993015,22.028877,4.0
11.50213,57.042892,1.0
22.238567,-1.5005468,1.0
21.690609,23.841917,1.0
27.30169,4.5401673,1.0
34.155766,27.227898,1.0
14.523777,16.058403,1.0
27.208778,24.024086,3.0
-57.78627,27.84959,4.0
-22.63026,37.820587,4.0
64.09947,-21.890287,4.0
28.54271,-9.157525,4.0
-55.87319,24.341358,1.0
2.2707813,24.059793,5.0
-49.778584,27.367851,3.0
24.765533,30.200634,3.0
53.27561,-19.021923,4.0
79.35017,1.2315208,4.0
3.5660944,27.27266,1.0
-27.056711,7.067618,4.0
77.98553,22.334799,1.0
1.7962476,-0.05145449,3.0
-68.33808,14.714143,3.0
-53.08211,5.29906,4.0
-12.263499,3.470592,1.0
-74.84862,19.694357,1.0
81.40377,-0.063692406,1.0
-53.354534,27.086374,1.0
-17.8242,-27.355112,1.0
13.154191,41.112137,1.0
-34.67086,53.32316,1.0
20.757675,-79.43284,3.0
-47.316956,8.479136,1.0
-1.5481789,-0.11238004,1.0
-62.391502,14.269009,1.0
-52.252483,-14.570419,4.0
9.911547,-82.102356,4.0
-10.334242,54.19173,1.0
73.57685,-19.445467,4.0
-2.9776175,-19.771778,4.0
-33.008575,6.967005,5.0
-6.027122,-5.651929,4.0
-34.477715,-18.284897,4.0
-36.45038,46.880054,4.0
9.125885,43.47078,3.0
-28.64843,53.123272,1.0
-42.98379,-9.208014,1.0
4.323005,11.036433,3.0
-51.00933,24.411837,1.0
-27.932257,52.689976,5.0
-9.027722,-3.15704,
-76.611275,24.280155,1.0
6.1508627,30.685469,1.0
1.8020409,26.704817,3.0
5.5745068,49.876114,3.0
-77.02818,21.409937,4.0
-23.956825,-24.239195,1.0
9.586614,20.5771,1.0
36.352276,38.823975,4.0
-16.46677,-17.7091,4.0
-27.2252,50.32554,3.0
-19.83946,36.5517,1.0
-37.02595,12.091205,4.0
-10.074553,-16.311937,4.0
20.711018,47.079933,3.0
58.140564,34.912205,1.0
-58.63801,34.74071,
1.7167395,25.649939,1.0
-8.615399,-10.948267,1.0
-5.6883492,10.4007225,3.0
-2.1499777,32.581398,4.0
-9.923223,-9.149856,4.0
-13.826688,6.1493006,1.0
14.052341,-0.6178576,1.0
-38.840458,-34.26585,4.0
-36.916374,1.6240264,1.0
-60.559086,30.61023,3.0
7.792853,40.926613,1.0
-68.99169,30.330635,1.0
16.713972,31.478825,1.0
-34.15297,-20.640139,4.0
-5.200909,-70.63324,4.0
-46.004883,7.9645944,1.0
-39.109352,-34.30087,4.0
7.2360516,32.579002,1.0
22.083208,-80.73848,4.0
10.261419,47.686462,3.0
32.418503,38.1773,3.0
23.431065,20.367918,5.0
-44.722897,1.5940816,1.0
-4.424058,31.786936,1.0
68.4197,23.760015,1.0
-8.0411625,29.46158,1.0
47.55759,-22.80548,1.0
-19.088654,18.753757,1.0
14.807374,46.622673,1.0
23.132,45.592575,1.0
5.6070876,12.307943,1.0
-8.448066,27.512833,1.0
-31.248867,41.03714,1.0
1.4161315,46.06491,3.0
-20.735994,23.2404,1.0
5.927942,44.24293,1.0
6.081594,44.42661,1.0
15.165462,52.028862,1.0
18.099457,55.335506,1.0
31.875628,44.084507,1.0
-21.882162,56.811966,1.0
31.627022,28.735266,1.0
-4.9690895,24.224281,1.0
0.60391104,-80.16171,4.0
21.364447,45.55235,3.0
-42.307632,-33.445263,1.0
-38.880314,-3.3853083,4.0
24.108871,34.873837,1.0
-24.016346,48.54348,5.0
-46.521244,43.406605,1.0
-54.41625,13.121063,1.0
-68.572266,24.598078,1.0
-42.282867,1.2959287,1.0
-11.832843,54.401993,1.0
56.51325,-19.113483,1.0
-30.918102,-8.654333,
-23.499588,37.232426,1.0
-56.304363,18.64957,1.0
-17.309513,55.500336,1.0
-18.150862,36.574795,1.0
-52.38094,14.426658,1.0
-49.18329,19.993933,1.0
22.071417,34.08072,1.0
-36.34929,21.106176,4.0
-21.671078,24.11938,4.0
-23.976427,37.023144,4.0
-16.829914,53.139828,4.0
-41.14023,6.219316,3.0
6.730363,4.592004,1.0
70.772415,-18.7714,4.0
-11.053136,28.281446,1.0
66.60044,43.8194,1.0
16.022284,31.690382,1.0
11.392302,-14.322198,3.0
-58.72921,8.948904,4.0
-44.186024,20.44082,1.0
24.51516,34.95293,1.0
-44.05507,15.0440445,1.0
-55.15905,28.100763,1.0
-0.6027411,-59.945343,4.0
-57.72783,-4.561733,4.0
-9.074865,29.250671,3.0
-30.787458,52.32803,1.0
10.261649,13.598453,1.0
-46.378983,33.52362,1.0
-29.865034,39.036835,4.0
-32.04431,50.32786,4.0
15.099327,-71.77055,4.0
-17.593815,-8.003805,1.0
-4.4271674,11.231705,4.0
-34.35459,-34.671677,4.0
-11.679698,14.549258,4.0
28.144497,19.143204,4.0
57.876736,24.948046,3.0
5.4273653,18.454876,1.0
-13.365447,59.50556,3.0
-2.439464,53.831215,1.0
62.803467,-25.17277,3.0
26.524899,37.000893,1.0
-4.036395,-7.333149,3.0
-56.083904,15.042105,3.0
19.333128,33.980915,3.0
6.1660604,18.67229,1.0
18.908648,24.736387,1.0
-18.044382,22.84922,3.0
21.854542,41.33972,3.0
